interaction_id,user_id,product_id,category,price,date,month,clicked,purchased,seasonal_multiplier
I0000364,U04683,F0199,fashion,19.2,2023-02-06,2,0,0,0.687
I0000365,U03831,F0153,fashion,181.56,2024-04-14,4,0,0,0.947
I0000366,U02379,E0278,electronics,731.35,2023-11-09,11,0,0,2.75
I0000367,U06105,F0030,fashion,256.34,2024-01-07,1,0,0,1.905
I0000368,U03869,F0137,fashion,110.72,2023-01-29,1,0,0,1.777
I0000369,U06068,F0235,fashion,229.66,2023-07-03,7,0,0,2.434
I0000370,U02439,F0365,fashion,279.16,2023-01-01,1,0,0,2.053
I0000371,U07906,F0229,fashion,125.04,2024-11-02,11,0,0,2.054
I0000372,U07857,F0487,fashion,68.81,2023-05-31,5,0,0,1.186
I0000373,U05429,E0090,electronics,54.85,2024-09-15,9,0,0,1.696
I0000374,U00471,F0220,fashion,255.87,2024-12-29,12,0,0,0.828
I0000375,U08059,E0082,electronics,83.02,2024-04-22,4,0,0,0.671
I0000376,U03765,F0001,fashion,122.8,2024-08-04,8,1,0,1.93
I0000377,U07826,E0120,electronics,1393.57,2024-10-14,10,0,0,0.858
I0000378,U07912,E0288,electronics,148.34,2024-08-19,8,1,1,1.829
I0000379,U08845,E0084,electronics,1237.52,2024-04-05,4,0,0,0.791
I0000380,U00461,E0203,electronics,436.99,2024-08-17,8,0,0,1.923
I0000381,U01173,F0062,fashion,228.71,2024-08-15,8,0,0,2.054
I0000382,U01667,F0457,fashion,196.27,2024-12-07,12,1,0,1.488
I0000383,U03321,F0193,fashion,56.12,2023-09-27,9,0,0,0.623
I0000384,U08831,F0420,fashion,94.19,2023-12-07,12,1,1,1.967
I0000385,U04369,F0229,fashion,125.04,2023-05-23,5,1,0,1.101
I0000386,U08673,F0463,fashion,72.67,2024-05-04,5,0,0,1.186
I0000387,U08273,E0079,electronics,1221.57,2024-06-19,6,0,0,0.701
I0000388,U04126,E0106,electronics,1299.87,2023-08-11,8,1,0,1.98
I0000389,U02793,F0096,fashion,102.22,2024-10-24,10,0,0,0.768
I0000390,U09299,F0405,fashion,174.77,2024-08-18,8,0,0,2.091
I0000391,U06185,F0375,fashion,184.03,2023-10-19,10,1,0,1.224
I0000392,U03785,F0260,fashion,47.84,2023-01-15,1,0,0,1.757
I0000393,U00250,F0016,fashion,248.22,2024-08-31,8,0,0,2.422
I0000394,U01620,E0001,electronics,348.58,2024-12-04,12,0,0,2.22
I0000395,U09910,F0279,fashion,158.57,2024-04-19,4,0,0,1.199
I0000396,U08457,F0451,fashion,154.71,2024-01-06,1,0,0,2.183
I0000397,U00021,F0078,fashion,220.62,2024-03-03,3,0,0,0.96
I0000398,U02123,F0246,fashion,29.52,2023-01-02,1,0,0,1.768
I0000399,U01510,F0370,fashion,34.86,2023-09-08,9,1,0,1.007
I0000400,U03852,E0159,electronics,786.07,2024-01-22,1,0,0,0.892
I0000401,U04775,F0087,fashion,257.32,2023-01-02,1,0,0,1.233
I0000402,U07008,F0401,fashion,110.73,2024-06-08,6,1,0,2.476
I0000403,U03422,E0080,electronics,1463.21,2023-10-04,10,0,0,0.874
I0000404,U08431,E0163,electronics,239.11,2024-01-02,1,0,0,0.726
I0000405,U08242,F0457,fashion,196.27,2024-04-14,4,0,0,0.853
I0000406,U03007,F0077,fashion,87.79,2024-03-15,3,0,0,1.038
I0000407,U08667,F0142,fashion,61.1,2024-11-24,11,1,0,2.029
I0000408,U00156,E0144,electronics,971.15,2024-05-24,5,0,0,0.737
I0000409,U06342,E0200,electronics,693.39,2024-01-05,1,0,0,0.707
I0000410,U07598,F0306,fashion,175.31,2024-09-12,9,0,0,1.219
I0000411,U04761,F0251,fashion,287.23,2024-09-06,9,0,0,1.269
I0000412,U02019,E0070,electronics,796.27,2024-04-10,4,0,0,0.642
I0000413,U05237,E0160,electronics,1082.5,2023-11-01,11,0,0,2.185
I0000414,U09878,E0260,electronics,1359.58,2024-10-05,10,0,0,0.798
I0000415,U07923,F0279,fashion,158.57,2023-11-10,11,0,0,1.793
I0000416,U04170,F0180,fashion,123.45,2023-04-09,4,0,0,0.84
I0000417,U05047,E0070,electronics,796.27,2024-12-28,12,0,0,2.868
I0000418,U02414,E0299,electronics,434.38,2023-08-20,8,1,1,1.69
I0000419,U02155,F0242,fashion,292.84,2023-11-03,11,1,1,2.085
I0000420,U03757,F0472,fashion,74.39,2023-07-15,7,0,0,2.358
I0000421,U00092,E0156,electronics,748.2,2023-09-12,9,0,0,1.86
I0000422,U06243,E0289,electronics,1361.83,2024-06-15,6,0,0,0.9
I0000423,U08862,F0477,fashion,104.94,2024-07-21,7,0,0,0.994
I0000424,U02143,F0371,fashion,100.4,2024-05-11,5,0,0,1.126
I0000425,U08423,F0063,fashion,218.15,2023-05-27,5,0,0,1.101
I0000426,U05971,F0418,fashion,282.11,2023-10-03,10,0,0,0.724
I0000427,U01602,F0126,fashion,33.91,2024-10-17,10,1,0,0.942
I0000428,U02951,E0040,electronics,760.86,2024-10-04,10,1,0,0.875
I0000429,U09964,E0222,electronics,356.02,2023-12-27,12,0,0,2.61
I0000430,U01310,F0443,fashion,120.96,2024-04-01,4,0,0,1.154
I0000431,U07967,F0253,fashion,271.13,2024-09-23,9,0,0,0.85
I0000432,U06246,F0131,fashion,121.34,2024-07-06,7,0,0,2.24
I0000433,U00158,F0013,fashion,115.32,2024-06-16,6,0,0,1.998
I0000434,U03778,E0129,electronics,661.31,2023-11-16,11,0,0,2.154
I0000435,U01586,E0186,electronics,636.64,2024-08-04,8,1,0,1.84
I0000436,U00377,F0303,fashion,184.23,2024-11-02,11,1,0,1.923
I0000437,U03295,F0266,fashion,50.12,2023-06-03,6,0,0,2.439
I0000438,U08905,E0228,electronics,102.05,2024-08-24,8,0,0,1.758
I0000439,U08929,F0251,fashion,287.23,2024-02-12,2,0,0,1.155
I0000440,U02500,F0443,fashion,120.96,2024-11-15,11,0,0,1.419
I0000441,U01863,E0020,electronics,944.6,2024-02-14,2,0,0,0.504
I0000442,U07888,F0318,fashion,296.96,2023-12-25,12,0,0,2.023
I0000443,U00491,E0042,electronics,1325.94,2023-08-11,8,0,0,1.542
I0000444,U08113,E0297,electronics,1281.18,2023-12-03,12,0,0,2.28
I0000445,U07501,F0446,fashion,27.74,2023-02-15,2,0,0,1.477
I0000446,U09721,E0150,electronics,911.59,2024-09-23,9,0,0,1.763
I0000447,U07410,F0111,fashion,147.59,2024-05-03,5,0,0,1.014
I0000448,U07731,F0175,fashion,138.64,2024-03-17,3,0,0,1.102
I0000449,U00945,F0261,fashion,299.54,2024-07-22,7,0,0,1.967
I0000450,U08893,E0124,electronics,1251.73,2023-10-15,10,0,0,0.624
I0000451,U02484,E0166,electronics,200.08,2023-06-02,6,0,0,0.63
I0000452,U02755,F0091,fashion,272.77,2024-04-17,4,0,0,0.811
I0000453,U07628,E0294,electronics,146.94,2024-02-20,2,0,0,1.472
I0000454,U07817,E0030,electronics,533.72,2024-10-23,10,1,0,1.051
I0000455,U03033,F0174,fashion,70.63,2024-02-16,2,0,0,0.643
I0000456,U00389,E0134,electronics,1349.35,2024-10-27,10,0,0,1.376
I0000457,U07834,F0059,fashion,226.59,2023-10-23,10,0,0,0.746
I0000458,U09435,F0350,fashion,55.66,2024-09-23,9,0,0,0.905
I0000459,U03347,F0462,fashion,43.99,2024-12-04,12,0,0,2.081
I0000460,U00011,E0269,electronics,604.11,2023-12-11,12,0,0,1.316
I0000461,U09708,F0397,fashion,54.88,2023-02-05,2,0,0,0.975
I0000462,U01620,E0163,electronics,239.11,2023-02-06,2,0,0,0.827
I0000463,U09949,F0352,fashion,289.51,2024-03-24,3,0,0,0.842
I0000464,U08240,E0092,electronics,519.17,2024-05-08,5,0,0,0.994
I0000465,U09907,F0233,fashion,221.82,2023-06-05,6,0,0,1.819
I0000466,U06153,F0405,fashion,174.77,2024-09-03,9,0,0,0.648
I0000467,U08178,F0442,fashion,55.78,2023-07-11,7,0,0,2.233
I0000468,U08452,E0163,electronics,239.11,2023-05-22,5,0,0,0.642
I0000469,U08511,E0145,electronics,1219.12,2023-08-30,8,0,0,1.517
I0000470,U01927,E0065,electronics,39.9,2023-05-11,5,0,0,0.717
I0000471,U06813,E0281,electronics,192.51,2023-01-13,1,0,0,0.883
I0000472,U02832,F0371,fashion,100.4,2024-05-17,5,0,0,0.819
I0000473,U06978,E0012,electronics,361.99,2024-06-23,6,0,0,0.836
I0000474,U04116,F0351,fashion,145.93,2024-10-04,10,0,0,0.993
I0000475,U00015,F0236,fashion,211.76,2024-04-15,4,0,0,1.097
I0000476,U03866,F0142,fashion,61.1,2023-06-21,6,0,0,2.27
I0000477,U02345,E0000,electronics,750.08,2023-01-04,1,0,0,0.73
I0000478,U09132,E0055,electronics,249.0,2023-03-17,3,0,0,0.63
I0000479,U08450,E0286,electronics,251.11,2023-09-13,9,0,0,1.53
I0000480,U01063,F0131,fashion,121.34,2024-08-09,8,0,0,2.292
I0000481,U00275,E0254,electronics,499.08,2023-05-16,5,1,0,0.721
I0000482,U02566,F0014,fashion,282.21,2023-12-31,12,0,0,2.168
I0000483,U04922,E0261,electronics,1010.28,2024-05-07,5,0,0,0.769
I0000484,U01930,E0042,electronics,1325.94,2023-12-01,12,1,1,2.096
I0000485,U03582,F0210,fashion,156.66,2024-08-27,8,0,0,2.308
I0000486,U01331,E0089,electronics,51.12,2024-05-12,5,0,0,0.697
I0000487,U08066,E0154,electronics,795.68,2023-07-29,7,0,0,0.719
I0000488,U09748,F0142,fashion,61.1,2024-09-17,9,0,0,0.702
I0000489,U00479,E0138,electronics,1275.76,2024-02-04,2,0,0,0.918
I0000490,U04509,E0119,electronics,1221.86,2024-08-09,8,1,1,1.083
I0000491,U03046,F0495,fashion,201.63,2023-01-17,1,1,0,1.791
I0000492,U01488,F0105,fashion,104.54,2024-12-27,12,1,0,1.794
I0000493,U08152,F0455,fashion,221.12,2023-11-18,11,0,0,1.851
I0000494,U02092,F0092,fashion,292.06,2024-07-30,7,0,0,1.801
I0000495,U00829,E0260,electronics,1359.58,2023-05-08,5,1,0,0.547
I0000496,U07655,E0295,electronics,877.7,2023-03-24,3,0,0,0.563
I0000497,U02700,E0229,electronics,36.74,2023-03-12,3,0,0,0.85
I0000498,U08335,E0237,electronics,967.71,2023-05-17,5,0,0,0.652
I0000499,U04930,F0388,fashion,45.15,2023-04-15,4,0,0,1.16
I0000500,U02804,E0112,electronics,97.23,2023-08-19,8,0,0,1.649
I0000501,U07990,E0198,electronics,941.28,2023-07-30,7,0,0,0.594
I0000502,U06336,F0121,fashion,76.66,2024-10-28,10,0,0,0.726
I0000503,U08975,E0046,electronics,1438.47,2023-01-14,1,0,0,0.628
I0000504,U06016,F0311,fashion,256.78,2024-02-07,2,0,0,0.909
I0000505,U04273,E0168,electronics,266.77,2023-06-18,6,0,0,0.578
I0000506,U06461,E0128,electronics,984.02,2023-07-12,7,0,0,0.863
I0000507,U07558,E0071,electronics,1224.76,2023-10-30,10,0,0,0.563
I0000508,U02198,E0113,electronics,433.62,2023-08-20,8,0,0,1.957
I0000509,U08802,E0072,electronics,529.29,2024-01-04,1,0,0,0.997
I0000510,U08732,F0028,fashion,91.92,2024-03-16,3,1,0,0.863
I0000511,U07375,F0271,fashion,110.81,2024-11-18,11,0,0,2.146
I0000512,U07889,F0091,fashion,272.77,2024-12-21,12,0,0,1.657
I0000513,U00412,F0022,fashion,205.11,2023-12-30,12,1,0,1.494
I0000514,U07256,F0451,fashion,154.71,2024-12-20,12,0,0,1.753
I0000515,U05868,F0201,fashion,24.96,2023-12-02,12,1,1,1.109
I0000516,U09975,F0453,fashion,220.9,2024-01-29,1,0,0,1.729
I0000517,U05377,F0256,fashion,64.16,2024-04-01,4,0,0,0.818
I0000518,U09919,F0275,fashion,268.46,2024-04-18,4,0,0,1.002
I0000519,U05727,F0326,fashion,146.55,2024-11-11,11,1,0,1.848
I0000520,U01427,F0234,fashion,149.57,2024-04-18,4,0,0,1.112
I0000521,U03510,F0408,fashion,25.64,2023-04-01,4,0,0,1.036
I0000522,U01637,F0012,fashion,50.35,2023-03-26,3,0,0,0.847
I0000523,U04576,F0252,fashion,188.15,2024-06-29,6,0,0,2.152
I0000524,U08371,F0200,fashion,107.74,2023-07-03,7,1,0,2.193
I0000525,U03396,E0038,electronics,1415.56,2024-02-01,2,1,0,1.002
I0000526,U04677,E0072,electronics,529.29,2023-01-31,1,0,0,1.289
I0000527,U05525,F0412,fashion,276.88,2024-04-09,4,0,0,1.082
I0000528,U07122,E0037,electronics,1425.1,2024-09-02,9,0,0,1.864
I0000529,U01642,E0280,electronics,506.0,2024-10-21,10,0,0,0.953
I0000530,U01294,E0143,electronics,559.15,2023-10-02,10,0,0,1.183
I0000531,U09774,E0117,electronics,991.03,2024-10-13,10,0,0,0.946
I0000532,U03536,F0261,fashion,299.54,2024-02-29,2,0,0,0.798
I0000533,U07787,E0180,electronics,1352.36,2024-07-17,7,0,0,0.813
I0000534,U08555,E0005,electronics,298.85,2024-10-30,10,1,0,0.983
I0000535,U02116,F0077,fashion,87.79,2024-04-01,4,1,1,1.093
I0000536,U02561,E0195,electronics,868.01,2023-02-15,2,0,0,0.581
I0000537,U06039,E0103,electronics,1230.77,2023-03-12,3,0,0,1.038
I0000538,U07400,F0270,fashion,191.02,2023-02-15,2,0,0,0.856
I0000539,U07868,F0099,fashion,212.34,2023-09-17,9,0,0,0.856
I0000540,U06265,E0263,electronics,60.78,2023-02-18,2,0,0,0.96
I0000541,U02542,F0357,fashion,268.05,2023-12-26,12,0,0,1.371
I0000542,U06720,E0045,electronics,492.44,2024-11-01,11,0,0,2.339
I0000543,U04020,F0422,fashion,99.01,2023-07-21,7,0,0,2.157
I0000544,U00883,F0018,fashion,195.38,2023-08-12,8,0,0,2.372
I0000545,U01172,E0091,electronics,970.92,2023-09-29,9,0,0,1.884
I0000546,U09976,E0281,electronics,192.51,2023-06-13,6,0,0,0.817
I0000547,U07038,E0000,electronics,750.08,2023-05-01,5,0,0,0.584
I0000548,U05595,E0141,electronics,1057.85,2024-04-18,4,0,0,0.895
I0000549,U04674,F0433,fashion,181.41,2024-06-27,6,0,0,1.938
I0000550,U07738,E0044,electronics,568.12,2023-01-28,1,0,0,0.654
I0000551,U08304,F0143,fashion,230.98,2023-07-20,7,0,0,2.247
I0000552,U06688,E0145,electronics,1219.12,2023-08-27,8,0,0,1.842
I0000553,U06542,E0188,electronics,1441.6,2024-11-04,11,0,0,0.973
I0000554,U08983,E0050,electronics,90.3,2024-08-16,8,0,0,1.64
I0000555,U01315,E0200,electronics,693.39,2023-12-13,12,0,0,2.791
I0000556,U03233,F0234,fashion,149.57,2023-09-26,9,0,0,0.93
I0000557,U00050,E0208,electronics,696.53,2024-01-11,1,0,0,1.484
I0000558,U00143,F0041,fashion,19.56,2023-02-19,2,0,0,0.896
I0000559,U03687,F0192,fashion,189.0,2023-09-10,9,0,0,0.982
I0000560,U05801,F0364,fashion,93.22,2023-04-30,4,0,0,1.13
I0000561,U05252,E0102,electronics,756.29,2023-11-26,11,0,0,2.607
I0000562,U05618,E0128,electronics,984.02,2023-01-25,1,0,0,0.976
I0000563,U04485,E0207,electronics,1233.1,2023-07-09,7,0,0,0.645
I0000564,U07337,F0275,fashion,268.46,2023-07-14,7,0,0,1.872
I0000565,U08151,F0330,fashion,196.24,2024-11-27,11,0,0,0.968
I0000566,U08116,E0061,electronics,324.56,2024-09-27,9,0,0,1.544
I0000567,U03730,F0145,fashion,165.47,2023-10-17,10,0,0,0.876
I0000568,U08940,E0038,electronics,1415.56,2023-02-07,2,0,0,0.64
I0000569,U09066,F0285,fashion,249.9,2023-05-01,5,0,0,0.869
I0000570,U02944,E0035,electronics,1173.89,2023-12-28,12,0,0,2.63
I0000571,U04803,F0016,fashion,248.22,2023-06-28,6,1,1,1.843
I0000572,U01208,F0232,fashion,265.52,2023-02-24,2,0,0,0.901
I0000573,U03733,E0153,electronics,834.65,2023-02-07,2,0,0,0.965
I0000574,U00213,F0176,fashion,152.65,2024-07-07,7,0,0,1.82
I0000575,U06566,E0287,electronics,1296.72,2023-06-05,6,0,0,0.941
I0000576,U01818,E0283,electronics,293.26,2023-12-03,12,0,0,2.16
I0000577,U03494,E0236,electronics,1050.16,2024-04-11,4,0,0,0.941
I0000578,U00485,F0038,fashion,248.81,2024-05-18,5,0,0,1.037
I0000579,U07544,F0243,fashion,17.14,2024-10-24,10,0,0,0.689
I0000580,U03015,F0398,fashion,62.14,2023-02-01,2,0,0,0.63
I0000581,U03479,F0039,fashion,206.09,2024-03-02,3,0,0,0.855
I0000582,U06929,E0191,electronics,424.72,2023-10-15,10,0,0,0.632
I0000583,U06414,F0438,fashion,192.85,2024-06-15,6,0,0,1.992
I0000584,U05216,F0092,fashion,292.06,2024-10-13,10,0,0,0.785
I0000585,U04937,E0273,electronics,922.19,2023-08-04,8,0,0,1.929
I0000586,U03118,F0342,fashion,193.1,2023-01-17,1,1,0,1.999
I0000587,U00663,F0211,fashion,145.36,2023-03-28,3,0,0,0.861
I0000588,U01023,E0189,electronics,271.97,2024-12-16,12,0,0,0.94
I0000589,U06316,E0058,electronics,891.43,2024-12-08,12,0,0,2.857
I0000590,U04442,F0148,fashion,84.28,2023-09-27,9,0,0,0.91
I0000591,U00236,F0243,fashion,17.14,2024-11-20,11,1,0,1.82
I0000592,U06686,F0316,fashion,64.72,2024-08-31,8,0,0,1.982
I0000593,U03343,F0180,fashion,123.45,2024-08-30,8,0,0,1.855
I0000594,U06550,F0292,fashion,160.12,2023-02-28,2,0,0,0.638
I0000595,U02125,E0237,electronics,967.71,2024-08-15,8,0,0,1.841
I0000596,U07958,F0180,fashion,123.45,2024-03-31,3,0,0,0.957
I0000597,U03217,F0210,fashion,156.66,2024-02-06,2,0,0,0.693
I0000598,U01955,E0246,electronics,692.47,2023-08-14,8,0,0,1.189
I0000599,U06155,F0133,fashion,260.76,2023-02-05,2,0,0,0.91
I0000600,U07927,F0285,fashion,249.9,2023-07-30,7,0,0,1.258
I0000601,U00228,F0137,fashion,110.72,2024-04-21,4,0,0,1.392
I0000602,U04938,E0112,electronics,97.23,2023-06-06,6,0,0,0.571
I0000603,U05060,F0253,fashion,271.13,2023-08-22,8,0,0,1.465
I0000604,U06815,F0103,fashion,285.19,2024-04-22,4,0,0,0.955
I0000605,U02886,E0275,electronics,1231.95,2023-01-29,1,0,0,0.72
I0000606,U06874,F0405,fashion,174.77,2023-09-11,9,0,0,1.479
I0000607,U07605,E0007,electronics,69.63,2023-02-23,2,0,0,0.961
I0000608,U02819,F0425,fashion,66.08,2023-01-18,1,1,0,1.795
I0000609,U02989,E0159,electronics,786.07,2024-03-30,3,1,0,1.023
I0000610,U09278,F0234,fashion,149.57,2024-12-29,12,0,0,1.766
I0000611,U07138,E0228,electronics,102.05,2024-04-29,4,1,0,0.879
I0000612,U01993,F0328,fashion,169.67,2024-01-02,1,0,0,1.607
I0000613,U03045,E0108,electronics,525.27,2024-03-23,3,0,0,0.53
I0000614,U06193,F0406,fashion,128.65,2024-06-03,6,0,0,1.393
I0000615,U03305,F0371,fashion,100.4,2024-12-20,12,0,0,1.91
I0000616,U01992,E0179,electronics,1005.39,2023-06-08,6,0,0,0.977
I0000617,U03599,E0227,electronics,104.47,2024-03-17,3,0,0,0.559
I0000618,U03587,E0292,electronics,256.4,2024-07-22,7,0,0,0.587
I0000619,U01305,F0063,fashion,218.15,2023-06-19,6,0,0,1.095
I0000620,U06363,E0042,electronics,1325.94,2024-05-27,5,0,0,0.748
I0000621,U05467,E0010,electronics,895.95,2024-04-07,4,0,0,1.134
I0000622,U04459,E0198,electronics,941.28,2024-04-23,4,0,0,0.801
I0000623,U05087,F0101,fashion,209.22,2023-06-05,6,1,0,2.035
I0000624,U00919,F0214,fashion,201.53,2023-07-03,7,0,0,1.947
I0000625,U08233,E0165,electronics,896.07,2023-04-26,4,0,0,0.692
I0000626,U01282,E0291,electronics,925.02,2023-08-01,8,0,0,2.0
I0000627,U06109,F0274,fashion,41.04,2024-06-11,6,0,0,1.473
I0000628,U02120,F0318,fashion,296.96,2024-09-24,9,0,0,1.312
I0000629,U04496,E0091,electronics,970.92,2024-04-14,4,0,0,0.808
I0000630,U03150,E0089,electronics,51.12,2024-06-08,6,0,0,0.909
I0000631,U05306,E0298,electronics,289.09,2024-04-28,4,0,0,0.963
I0000632,U01833,E0168,electronics,266.77,2024-03-04,3,0,0,0.807
I0000633,U07723,E0188,electronics,1441.6,2023-06-23,6,0,0,0.593
I0000634,U05878,F0318,fashion,296.96,2023-02-12,2,0,0,0.956
I0000635,U05009,F0406,fashion,128.65,2023-04-24,4,0,0,0.886
I0000636,U03862,F0392,fashion,54.63,2024-10-03,10,0,0,0.949
I0000637,U00128,F0479,fashion,166.48,2024-10-18,10,0,0,0.733
I0000638,U01345,F0496,fashion,169.93,2023-10-12,10,1,0,0.966
I0000639,U07369,E0225,electronics,1088.86,2023-05-02,5,0,0,0.965
I0000640,U07132,E0058,electronics,891.43,2023-09-18,9,0,0,1.8
I0000641,U04642,E0114,electronics,714.31,2024-05-30,5,0,0,1.431
I0000642,U03223,F0076,fashion,114.34,2024-07-14,7,1,1,2.394
I0000643,U03476,F0116,fashion,171.1,2023-08-17,8,0,0,1.361
I0000644,U05097,F0067,fashion,64.85,2024-04-11,4,0,0,1.157
I0000645,U09627,F0154,fashion,273.35,2023-05-27,5,0,0,1.165
I0000646,U08447,E0285,electronics,1289.94,2023-05-20,5,0,0,1.044
I0000647,U05722,E0097,electronics,678.31,2024-11-06,11,0,0,2.466
I0000648,U09945,F0017,fashion,167.37,2024-05-19,5,0,0,1.081
I0000649,U04746,F0312,fashion,252.71,2023-08-13,8,1,0,2.134
I0000650,U03411,F0412,fashion,276.88,2023-09-25,9,1,0,0.922
I0000651,U00075,E0029,electronics,1296.27,2023-09-05,9,0,0,1.883
I0000652,U03611,F0149,fashion,196.37,2024-06-23,6,0,0,1.939
I0000653,U08001,E0022,electronics,1226.83,2023-09-21,9,0,0,1.931
I0000654,U08696,F0466,fashion,102.23,2024-11-29,11,0,0,0.818
I0000655,U03392,F0173,fashion,73.38,2023-03-29,3,0,0,1.465
I0000656,U05111,F0108,fashion,249.31,2023-07-09,7,1,1,1.279
I0000657,U06119,E0032,electronics,1153.89,2023-01-25,1,0,0,0.84
I0000658,U02394,E0029,electronics,1296.27,2024-04-07,4,1,1,1.346
I0000659,U01416,F0139,fashion,22.76,2024-04-19,4,1,0,0.943
I0000660,U07843,E0221,electronics,279.56,2023-05-28,5,0,0,0.869
I0000661,U08431,E0006,electronics,1229.85,2024-12-11,12,0,0,2.765
I0000662,U06053,F0255,fashion,167.99,2023-08-16,8,0,0,1.962
I0000663,U01777,F0445,fashion,181.53,2024-03-04,3,0,0,1.001
I0000664,U06314,F0327,fashion,46.0,2023-07-09,7,0,0,1.997
I0000665,U05764,E0010,electronics,895.95,2023-02-08,2,0,0,0.862
I0000666,U04158,E0237,electronics,967.71,2023-08-02,8,0,0,0.894
I0000667,U04146,F0429,fashion,29.55,2023-07-06,7,0,0,1.885
I0000668,U02631,E0102,electronics,756.29,2023-10-26,10,0,0,0.865
I0000669,U05440,E0222,electronics,356.02,2023-10-14,10,0,0,0.754
I0000670,U03389,E0216,electronics,768.91,2023-02-07,2,0,0,0.93
I0000671,U09406,F0098,fashion,265.18,2024-12-10,12,0,0,1.936
I0000672,U00669,F0406,fashion,128.65,2023-08-03,8,0,0,2.328
I0000673,U03561,F0174,fashion,70.63,2023-07-14,7,0,0,1.179
I0000674,U06233,F0067,fashion,64.85,2024-01-04,1,0,0,2.1
I0000675,U05541,E0111,electronics,404.56,2023-05-21,5,0,0,0.587
I0000676,U07658,E0083,electronics,1391.56,2024-07-29,7,0,0,0.835
I0000677,U08807,E0168,electronics,266.77,2024-10-02,10,0,0,0.66
I0000678,U04658,F0175,fashion,138.64,2024-08-01,8,0,0,1.875
I0000679,U07421,E0246,electronics,692.47,2023-08-06,8,0,0,1.605
I0000680,U09322,E0223,electronics,623.12,2024-01-21,1,0,0,0.774
I0000681,U07461,F0223,fashion,44.63,2024-10-13,10,0,0,0.697
I0000682,U05630,E0285,electronics,1289.94,2023-04-29,4,0,0,0.516
I0000683,U05355,F0456,fashion,98.11,2024-08-04,8,0,0,2.066
I0000684,U09713,F0171,fashion,223.67,2023-11-03,11,0,0,1.953
I0000685,U08012,E0011,electronics,1164.87,2024-07-02,7,0,0,0.989
I0000686,U04451,E0284,electronics,296.71,2024-08-15,8,1,0,1.562
I0000687,U02664,E0050,electronics,90.3,2024-08-24,8,0,0,1.586
I0000688,U04862,F0289,fashion,72.84,2023-07-29,7,0,0,1.834
I0000689,U08495,F0452,fashion,130.58,2023-02-22,2,0,0,0.823
I0000690,U01515,F0310,fashion,246.62,2024-10-24,10,0,0,0.941
I0000691,U00583,F0230,fashion,88.4,2024-12-29,12,1,0,2.2
I0000692,U08558,E0056,electronics,501.7,2023-01-10,1,0,0,0.774
I0000693,U08650,F0216,fashion,199.36,2023-02-17,2,0,0,0.85
I0000694,U00119,E0116,electronics,1417.61,2024-03-29,3,0,0,0.511
I0000695,U03284,E0045,electronics,492.44,2023-12-04,12,1,0,2.656
I0000696,U07908,F0306,fashion,175.31,2023-05-29,5,0,0,0.826
I0000697,U03254,F0263,fashion,126.88,2023-03-12,3,0,0,0.819
I0000698,U04459,E0181,electronics,830.25,2023-12-01,12,0,0,2.331
I0000699,U05565,F0383,fashion,102.99,2023-01-02,1,0,0,1.643
I0000700,U01968,F0464,fashion,25.73,2024-03-27,3,0,0,1.025
I0000701,U02531,E0151,electronics,46.72,2024-01-30,1,0,0,0.979
I0000702,U09043,F0341,fashion,234.62,2023-09-26,9,0,0,0.67
I0000703,U06389,E0235,electronics,1276.52,2023-10-25,10,1,0,0.842
I0000704,U01929,F0066,fashion,40.74,2024-09-01,9,0,0,0.857
I0000705,U01943,E0013,electronics,310.0,2023-07-25,7,0,0,0.875
I0000706,U08955,F0288,fashion,167.33,2024-03-15,3,0,0,0.978
I0000707,U03296,E0083,electronics,1391.56,2023-11-19,11,0,0,2.923
I0000708,U05276,F0436,fashion,54.84,2024-06-17,6,0,0,2.092
I0000709,U05725,E0228,electronics,102.05,2024-02-22,2,0,0,0.767
I0000710,U00901,F0347,fashion,178.8,2023-01-31,1,1,0,1.809
I0000711,U09710,F0376,fashion,126.13,2023-08-27,8,1,0,2.051
I0000712,U05965,F0202,fashion,253.84,2024-01-05,1,0,0,1.374
I0000713,U03256,E0045,electronics,492.44,2023-05-26,5,0,0,0.747
I0000714,U05506,E0224,electronics,569.17,2024-03-08,3,0,0,0.94
I0000715,U08933,E0007,electronics,69.63,2023-07-08,7,0,0,0.694
I0000716,U03553,E0199,electronics,1372.44,2023-09-21,9,1,1,1.601
I0000717,U07432,F0443,fashion,120.96,2023-03-24,3,0,0,0.864
I0000718,U01693,F0288,fashion,167.33,2024-10-25,10,0,0,0.63
I0000719,U06495,F0098,fashion,265.18,2024-12-15,12,1,0,2.187
I0000720,U02129,F0067,fashion,64.85,2023-03-31,3,0,0,1.007
I0000721,U04011,F0450,fashion,134.03,2023-08-06,8,0,0,2.08
I0000722,U03252,E0200,electronics,693.39,2024-08-06,8,0,0,1.706
I0000723,U01365,F0437,fashion,127.14,2024-04-09,4,0,0,0.989
I0000724,U08387,F0259,fashion,263.08,2024-10-08,10,0,0,0.667
I0000725,U06203,E0063,electronics,584.79,2023-09-27,9,0,0,2.0
I0000726,U00150,F0277,fashion,221.65,2024-08-07,8,0,0,1.119
I0000727,U05180,F0092,fashion,292.06,2023-09-24,9,0,0,0.787
