interaction_id,user_id,product_id,category,price,date,month,clicked,purchased,seasonal_multiplier,user_type
I0000305,U03724,F0033,fashion,102.0,2023-01-06,1,0,0,1.658,fashion_shopper
I0000306,U07555,F0179,fashion,43.57,2023-12-01,12,0,0,1.813,fashion_shopper
I0000307,U09907,F0174,fashion,70.63,2024-03-19,3,0,0,1.199,fashion_shopper
I0000308,U00202,F0283,fashion,57.24,2024-05-30,5,0,0,0.823,fashion_shopper
I0000309,U03854,E0180,electronics,1352.36,2024-10-31,10,0,0,0.661,electronics_buyer
I0000310,U08301,F0024,fashion,277.27,2024-01-26,1,0,0,1.874,fashion_shopper
I0000311,U00768,F0215,fashion,258.63,2024-04-03,4,0,0,1.133,fashion_shopper
I0000312,U00138,F0109,fashion,240.48,2023-06-22,6,0,0,2.292,fashion_shopper
I0000313,U00220,E0046,electronics,1438.47,2024-01-09,1,1,0,0.917,electronics_buyer
I0000314,U07356,F0359,fashion,111.63,2024-04-12,4,0,0,0.846,hybrid
I0000315,U09052,F0062,fashion,228.71,2024-06-19,6,0,0,2.101,fashion_shopper
I0000316,U03927,E0045,electronics,492.44,2023-07-10,7,0,0,0.904,electronics_buyer
I0000317,U02387,E0114,electronics,714.31,2024-03-24,3,0,0,0.597,electronics_buyer
I0000318,U02525,F0318,fashion,296.96,2023-10-23,10,0,0,0.751,fashion_shopper
I0000319,U05054,F0483,fashion,77.65,2023-02-09,2,0,0,0.911,fashion_shopper
I0000320,U09637,F0351,fashion,145.93,2023-10-10,10,0,0,0.985,fashion_shopper
I0000321,U06956,E0038,electronics,1415.56,2023-09-02,9,0,0,1.503,electronics_buyer
I0000322,U01609,E0282,electronics,52.07,2024-03-03,3,0,0,0.704,electronics_buyer
I0000323,U05443,E0262,electronics,1013.26,2024-02-24,2,0,0,0.898,hybrid
I0000324,U00198,F0366,fashion,66.69,2023-02-11,2,0,0,0.904,hybrid
I0000325,U05984,F0491,fashion,64.78,2024-07-29,7,0,0,2.039,fashion_shopper
I0000326,U09352,E0120,electronics,1393.57,2023-02-04,2,0,0,1.423,hybrid
I0000327,U01369,F0077,fashion,87.79,2024-03-21,3,0,0,1.112,fashion_shopper
I0000328,U03571,E0139,electronics,1410.19,2023-06-25,6,0,0,0.557,electronics_buyer
I0000329,U00488,E0295,electronics,877.7,2024-08-24,8,1,0,1.482,hybrid
I0000330,U03540,F0000,fashion,33.21,2024-09-26,9,0,0,0.675,fashion_shopper
I0000331,U09056,F0434,fashion,286.76,2024-10-04,10,0,0,1.411,hybrid
I0000332,U02180,F0191,fashion,123.08,2024-04-28,4,0,0,1.104,fashion_shopper
I0000333,U03328,F0402,fashion,240.53,2024-12-26,12,0,0,1.773,fashion_shopper
I0000334,U03634,F0312,fashion,252.71,2023-08-23,8,0,0,1.813,fashion_shopper
I0000335,U00655,F0185,fashion,228.54,2023-07-25,7,0,0,2.076,fashion_shopper
I0000336,U05986,E0003,electronics,238.25,2024-11-28,11,0,0,2.162,electronics_buyer
I0000337,U09571,F0268,fashion,38.92,2023-03-27,3,0,0,0.958,fashion_shopper
I0000338,U00235,E0192,electronics,168.93,2024-03-16,3,0,0,0.652,electronics_buyer
I0000339,U00988,F0340,fashion,221.62,2024-07-21,7,1,0,2.099,fashion_shopper
I0000340,U01382,F0201,fashion,24.96,2023-05-24,5,0,0,1.148,hybrid
I0000341,U09006,F0092,fashion,292.06,2024-06-20,6,1,0,2.396,fashion_shopper
I0000342,U09881,E0051,electronics,1098.72,2023-04-13,4,0,0,0.575,electronics_buyer
I0000343,U05629,F0310,fashion,246.62,2023-01-16,1,0,0,1.824,fashion_shopper
I0000344,U02486,E0001,electronics,348.58,2024-09-09,9,0,0,1.831,electronics_buyer
I0000345,U01665,E0106,electronics,1299.87,2024-01-26,1,0,0,1.287,hybrid
I0000346,U03986,F0270,fashion,191.02,2024-10-17,10,0,0,0.775,fashion_shopper
I0000347,U08186,F0188,fashion,77.35,2023-10-11,10,0,0,0.768,fashion_shopper
I0000348,U01823,E0127,electronics,1080.07,2024-10-03,10,0,0,0.654,electronics_buyer
I0000349,U05828,F0451,fashion,154.71,2024-07-17,7,1,0,2.13,fashion_shopper
I0000350,U05430,E0023,electronics,1407.41,2023-11-20,11,0,0,2.996,electronics_buyer
I0000351,U05336,F0296,fashion,140.01,2023-11-07,11,0,0,1.963,fashion_shopper
I0000352,U04088,E0216,electronics,768.91,2023-01-31,1,0,0,0.992,hybrid
I0000353,U00610,F0496,fashion,169.93,2023-08-01,8,1,0,2.132,fashion_shopper
I0000354,U09527,F0452,fashion,130.58,2024-04-06,4,0,0,1.112,fashion_shopper
I0000355,U03868,E0044,electronics,568.12,2024-08-23,8,0,0,1.69,electronics_buyer
I0000356,U04325,F0318,fashion,296.96,2023-01-11,1,0,0,1.327,hybrid
I0000357,U04435,F0209,fashion,57.32,2023-01-07,1,0,0,1.704,fashion_shopper
I0000358,U02163,E0030,electronics,533.72,2024-10-12,10,0,0,0.902,hybrid
I0000359,U08262,E0223,electronics,623.12,2023-04-22,4,0,0,0.634,electronics_buyer
I0000360,U01749,F0472,fashion,74.39,2023-05-12,5,0,0,1.03,fashion_shopper
I0000361,U04945,E0094,electronics,214.38,2023-07-16,7,0,0,1.126,hybrid
I0000362,U05172,F0070,fashion,20.4,2024-12-28,12,0,0,2.059,fashion_shopper
I0000363,U00341,E0215,electronics,609.26,2024-10-26,10,0,0,0.56,electronics_buyer
I0000364,U04683,F0199,fashion,19.2,2023-02-06,2,0,0,0.687,fashion_shopper
I0000365,U03831,F0153,fashion,181.56,2024-04-14,4,0,0,0.947,hybrid
I0000366,U02379,E0278,electronics,731.35,2023-11-09,11,0,0,2.75,electronics_buyer
I0000367,U06105,F0030,fashion,256.34,2024-01-07,1,0,0,1.905,fashion_shopper
I0000368,U03869,F0137,fashion,110.72,2023-01-29,1,0,0,1.777,fashion_shopper
I0000369,U06068,F0235,fashion,229.66,2023-07-03,7,0,0,2.434,fashion_shopper
I0000370,U02439,F0365,fashion,279.16,2023-01-01,1,0,0,2.053,fashion_shopper
I0000371,U07906,F0229,fashion,125.04,2024-11-02,11,0,0,2.054,fashion_shopper
I0000372,U07857,F0487,fashion,68.81,2023-05-31,5,0,0,1.186,fashion_shopper
I0000373,U05429,E0090,electronics,54.85,2024-09-15,9,0,0,1.696,electronics_buyer
I0000374,U00471,F0220,fashion,255.87,2024-12-29,12,0,0,0.828,hybrid
I0000375,U08059,E0082,electronics,83.02,2024-04-22,4,0,0,0.671,electronics_buyer
I0000376,U03765,F0001,fashion,122.8,2024-08-04,8,1,0,1.93,fashion_shopper
I0000377,U07826,E0120,electronics,1393.57,2024-10-14,10,0,0,0.858,hybrid
I0000378,U07912,E0288,electronics,148.34,2024-08-19,8,1,1,1.829,electronics_buyer
I0000379,U08845,E0084,electronics,1237.52,2024-04-05,4,0,0,0.791,electronics_buyer
I0000380,U00461,E0203,electronics,436.99,2024-08-17,8,0,0,1.923,electronics_buyer
I0000381,U01173,F0062,fashion,228.71,2024-08-15,8,0,0,2.054,fashion_shopper
I0000382,U01667,F0457,fashion,196.27,2024-12-07,12,1,0,1.488,hybrid
I0000383,U03321,F0193,fashion,56.12,2023-09-27,9,0,0,0.623,fashion_shopper
I0000384,U08831,F0420,fashion,94.19,2023-12-07,12,1,1,1.967,fashion_shopper
I0000385,U04369,F0229,fashion,125.04,2023-05-23,5,1,0,1.101,fashion_shopper
I0000386,U08673,F0463,fashion,72.67,2024-05-04,5,0,0,1.186,fashion_shopper
I0000387,U08273,E0079,electronics,1221.57,2024-06-19,6,0,0,0.701,electronics_buyer
I0000388,U04126,E0106,electronics,1299.87,2023-08-11,8,1,0,1.98,electronics_buyer
I0000389,U02793,F0096,fashion,102.22,2024-10-24,10,0,0,0.768,fashion_shopper
I0000390,U09299,F0405,fashion,174.77,2024-08-18,8,0,0,2.091,fashion_shopper
I0000391,U06185,F0375,fashion,184.03,2023-10-19,10,1,0,1.224,hybrid
I0000392,U03785,F0260,fashion,47.84,2023-01-15,1,0,0,1.757,fashion_shopper
I0000393,U00250,F0016,fashion,248.22,2024-08-31,8,0,0,2.422,fashion_shopper
I0000394,U01620,E0001,electronics,348.58,2024-12-04,12,0,0,2.22,electronics_buyer
I0000395,U09910,F0279,fashion,158.57,2024-04-19,4,0,0,1.199,fashion_shopper
I0000396,U08457,F0451,fashion,154.71,2024-01-06,1,0,0,2.183,fashion_shopper
I0000397,U00021,F0078,fashion,220.62,2024-03-03,3,0,0,0.96,fashion_shopper
I0000398,U02123,F0246,fashion,29.52,2023-01-02,1,0,0,1.768,fashion_shopper
I0000399,U01510,F0370,fashion,34.86,2023-09-08,9,1,0,1.007,hybrid
I0000400,U03852,E0159,electronics,786.07,2024-01-22,1,0,0,0.892,electronics_buyer
I0000401,U04775,F0087,fashion,257.32,2023-01-02,1,0,0,1.233,hybrid
I0000402,U07008,F0401,fashion,110.73,2024-06-08,6,1,0,2.476,fashion_shopper
I0000403,U03422,E0080,electronics,1463.21,2023-10-04,10,0,0,0.874,electronics_buyer
I0000404,U08431,E0163,electronics,239.11,2024-01-02,1,0,0,0.726,electronics_buyer
I0000405,U08242,F0457,fashion,196.27,2024-04-14,4,0,0,0.853,fashion_shopper
I0000406,U03007,F0077,fashion,87.79,2024-03-15,3,0,0,1.038,fashion_shopper
I0000407,U08667,F0142,fashion,61.1,2024-11-24,11,1,0,2.029,fashion_shopper
I0000408,U00156,E0144,electronics,971.15,2024-05-24,5,0,0,0.737,electronics_buyer
I0000409,U06342,E0200,electronics,693.39,2024-01-05,1,0,0,0.707,electronics_buyer
I0000410,U07598,F0306,fashion,175.31,2024-09-12,9,0,0,1.219,hybrid
I0000411,U04761,F0251,fashion,287.23,2024-09-06,9,0,0,1.269,hybrid
I0000412,U02019,E0070,electronics,796.27,2024-04-10,4,0,0,0.642,electronics_buyer
I0000413,U05237,E0160,electronics,1082.5,2023-11-01,11,0,0,2.185,electronics_buyer
I0000414,U09878,E0260,electronics,1359.58,2024-10-05,10,0,0,0.798,electronics_buyer
I0000415,U07923,F0279,fashion,158.57,2023-11-10,11,0,0,1.793,fashion_shopper
I0000416,U04170,F0180,fashion,123.45,2023-04-09,4,0,0,0.84,fashion_shopper
I0000417,U05047,E0070,electronics,796.27,2024-12-28,12,0,0,2.868,electronics_buyer
I0000418,U02414,E0299,electronics,434.38,2023-08-20,8,1,1,1.69,electronics_buyer
I0000419,U02155,F0242,fashion,292.84,2023-11-03,11,1,1,2.085,fashion_shopper
I0000420,U03757,F0472,fashion,74.39,2023-07-15,7,0,0,2.358,fashion_shopper
I0000421,U00092,E0156,electronics,748.2,2023-09-12,9,0,0,1.86,electronics_buyer
I0000422,U06243,E0289,electronics,1361.83,2024-06-15,6,0,0,0.9,electronics_buyer
I0000423,U08862,F0477,fashion,104.94,2024-07-21,7,0,0,0.994,hybrid
I0000424,U02143,F0371,fashion,100.4,2024-05-11,5,0,0,1.126,fashion_shopper
I0000425,U08423,F0063,fashion,218.15,2023-05-27,5,0,0,1.101,fashion_shopper
I0000426,U05971,F0418,fashion,282.11,2023-10-03,10,0,0,0.724,fashion_shopper
I0000427,U01602,F0126,fashion,33.91,2024-10-17,10,1,0,0.942,fashion_shopper
I0000428,U02951,E0040,electronics,760.86,2024-10-04,10,1,0,0.875,electronics_buyer
I0000429,U09964,E0222,electronics,356.02,2023-12-27,12,0,0,2.61,electronics_buyer
I0000430,U01310,F0443,fashion,120.96,2024-04-01,4,0,0,1.154,fashion_shopper
I0000431,U07967,F0253,fashion,271.13,2024-09-23,9,0,0,0.85,fashion_shopper
I0000432,U06246,F0131,fashion,121.34,2024-07-06,7,0,0,2.24,fashion_shopper
I0000433,U00158,F0013,fashion,115.32,2024-06-16,6,0,0,1.998,fashion_shopper
I0000434,U03778,E0129,electronics,661.31,2023-11-16,11,0,0,2.154,electronics_buyer
I0000435,U01586,E0186,electronics,636.64,2024-08-04,8,1,0,1.84,electronics_buyer
I0000436,U00377,F0303,fashion,184.23,2024-11-02,11,1,0,1.923,fashion_shopper
I0000437,U03295,F0266,fashion,50.12,2023-06-03,6,0,0,2.439,fashion_shopper
I0000438,U08905,E0228,electronics,102.05,2024-08-24,8,0,0,1.758,electronics_buyer
I0000439,U08929,F0251,fashion,287.23,2024-02-12,2,0,0,1.155,hybrid
I0000440,U02500,F0443,fashion,120.96,2024-11-15,11,0,0,1.419,hybrid
I0000441,U01863,E0020,electronics,944.6,2024-02-14,2,0,0,0.504,electronics_buyer
I0000442,U07888,F0318,fashion,296.96,2023-12-25,12,0,0,2.023,fashion_shopper
I0000443,U00491,E0042,electronics,1325.94,2023-08-11,8,0,0,1.542,electronics_buyer
I0000444,U08113,E0297,electronics,1281.18,2023-12-03,12,0,0,2.28,electronics_buyer
I0000445,U07501,F0446,fashion,27.74,2023-02-15,2,0,0,1.477,hybrid
I0000446,U09721,E0150,electronics,911.59,2024-09-23,9,0,0,1.763,electronics_buyer
I0000447,U07410,F0111,fashion,147.59,2024-05-03,5,0,0,1.014,fashion_shopper
I0000448,U07731,F0175,fashion,138.64,2024-03-17,3,0,0,1.102,fashion_shopper
I0000449,U00945,F0261,fashion,299.54,2024-07-22,7,0,0,1.967,fashion_shopper
I0000450,U08893,E0124,electronics,1251.73,2023-10-15,10,0,0,0.624,electronics_buyer
I0000451,U02484,E0166,electronics,200.08,2023-06-02,6,0,0,0.63,electronics_buyer
I0000452,U02755,F0091,fashion,272.77,2024-04-17,4,0,0,0.811,fashion_shopper
I0000453,U07628,E0294,electronics,146.94,2024-02-20,2,0,0,1.472,hybrid
I0000454,U07817,E0030,electronics,533.72,2024-10-23,10,1,0,1.051,hybrid
I0000455,U03033,F0174,fashion,70.63,2024-02-16,2,0,0,0.643,fashion_shopper
I0000456,U00389,E0134,electronics,1349.35,2024-10-27,10,0,0,1.376,hybrid
I0000457,U07834,F0059,fashion,226.59,2023-10-23,10,0,0,0.746,fashion_shopper
I0000458,U09435,F0350,fashion,55.66,2024-09-23,9,0,0,0.905,fashion_shopper
I0000459,U03347,F0462,fashion,43.99,2024-12-04,12,0,0,2.081,fashion_shopper
I0000460,U00011,E0269,electronics,604.11,2023-12-11,12,0,0,1.316,hybrid
I0000461,U09708,F0397,fashion,54.88,2023-02-05,2,0,0,0.975,fashion_shopper
I0000462,U01620,E0163,electronics,239.11,2023-02-06,2,0,0,0.827,electronics_buyer
I0000463,U09949,F0352,fashion,289.51,2024-03-24,3,0,0,0.842,fashion_shopper
I0000464,U08240,E0092,electronics,519.17,2024-05-08,5,0,0,0.994,electronics_buyer
I0000465,U09907,F0233,fashion,221.82,2023-06-05,6,0,0,1.819,fashion_shopper
I0000466,U06153,F0405,fashion,174.77,2024-09-03,9,0,0,0.648,fashion_shopper
I0000467,U08178,F0442,fashion,55.78,2023-07-11,7,0,0,2.233,fashion_shopper
I0000468,U08452,E0163,electronics,239.11,2023-05-22,5,0,0,0.642,electronics_buyer
I0000469,U08511,E0145,electronics,1219.12,2023-08-30,8,0,0,1.517,electronics_buyer
I0000470,U01927,E0065,electronics,39.9,2023-05-11,5,0,0,0.717,electronics_buyer
I0000471,U06813,E0281,electronics,192.51,2023-01-13,1,0,0,0.883,electronics_buyer
I0000472,U02832,F0371,fashion,100.4,2024-05-17,5,0,0,0.819,fashion_shopper
I0000473,U06978,E0012,electronics,361.99,2024-06-23,6,0,0,0.836,electronics_buyer
I0000474,U04116,F0351,fashion,145.93,2024-10-04,10,0,0,0.993,hybrid
I0000475,U00015,F0236,fashion,211.76,2024-04-15,4,0,0,1.097,fashion_shopper
I0000476,U03866,F0142,fashion,61.1,2023-06-21,6,0,0,2.27,fashion_shopper
I0000477,U02345,E0000,electronics,750.08,2023-01-04,1,0,0,0.73,electronics_buyer
I0000478,U09132,E0055,electronics,249.0,2023-03-17,3,0,0,0.63,electronics_buyer
I0000479,U08450,E0286,electronics,251.11,2023-09-13,9,0,0,1.53,electronics_buyer
I0000480,U01063,F0131,fashion,121.34,2024-08-09,8,0,0,2.292,fashion_shopper
I0000481,U00275,E0254,electronics,499.08,2023-05-16,5,1,0,0.721,electronics_buyer
I0000482,U02566,F0014,fashion,282.21,2023-12-31,12,0,0,2.168,fashion_shopper
I0000483,U04922,E0261,electronics,1010.28,2024-05-07,5,0,0,0.769,electronics_buyer
I0000484,U01930,E0042,electronics,1325.94,2023-12-01,12,1,1,2.096,electronics_buyer
I0000485,U03582,F0210,fashion,156.66,2024-08-27,8,0,0,2.308,fashion_shopper
I0000486,U01331,E0089,electronics,51.12,2024-05-12,5,0,0,0.697,electronics_buyer
I0000487,U08066,E0154,electronics,795.68,2023-07-29,7,0,0,0.719,electronics_buyer
I0000488,U09748,F0142,fashion,61.1,2024-09-17,9,0,0,0.702,fashion_shopper
I0000489,U00479,E0138,electronics,1275.76,2024-02-04,2,0,0,0.918,electronics_buyer
I0000490,U04509,E0119,electronics,1221.86,2024-08-09,8,1,1,1.083,hybrid
I0000491,U03046,F0495,fashion,201.63,2023-01-17,1,1,0,1.791,fashion_shopper
I0000492,U01488,F0105,fashion,104.54,2024-12-27,12,1,0,1.794,fashion_shopper
I0000493,U08152,F0455,fashion,221.12,2023-11-18,11,0,0,1.851,fashion_shopper
I0000494,U02092,F0092,fashion,292.06,2024-07-30,7,0,0,1.801,fashion_shopper
I0000495,U00829,E0260,electronics,1359.58,2023-05-08,5,1,0,0.547,electronics_buyer
I0000496,U07655,E0295,electronics,877.7,2023-03-24,3,0,0,0.563,electronics_buyer
I0000497,U02700,E0229,electronics,36.74,2023-03-12,3,0,0,0.85,electronics_buyer
I0000498,U08335,E0237,electronics,967.71,2023-05-17,5,0,0,0.652,electronics_buyer
I0000499,U04930,F0388,fashion,45.15,2023-04-15,4,0,0,1.16,fashion_shopper
I0000500,U02804,E0112,electronics,97.23,2023-08-19,8,0,0,1.649,electronics_buyer
I0000501,U07990,E0198,electronics,941.28,2023-07-30,7,0,0,0.594,electronics_buyer
I0000502,U06336,F0121,fashion,76.66,2024-10-28,10,0,0,0.726,fashion_shopper
I0000503,U08975,E0046,electronics,1438.47,2023-01-14,1,0,0,0.628,electronics_buyer
I0000504,U06016,F0311,fashion,256.78,2024-02-07,2,0,0,0.909,fashion_shopper
I0000505,U04273,E0168,electronics,266.77,2023-06-18,6,0,0,0.578,electronics_buyer
I0000506,U06461,E0128,electronics,984.02,2023-07-12,7,0,0,0.863,electronics_buyer
I0000507,U07558,E0071,electronics,1224.76,2023-10-30,10,0,0,0.563,electronics_buyer
I0000508,U02198,E0113,electronics,433.62,2023-08-20,8,0,0,1.957,electronics_buyer
I0000509,U08802,E0072,electronics,529.29,2024-01-04,1,0,0,0.997,electronics_buyer
I0000510,U08732,F0028,fashion,91.92,2024-03-16,3,1,0,0.863,fashion_shopper
I0000511,U07375,F0271,fashion,110.81,2024-11-18,11,0,0,2.146,fashion_shopper
I0000512,U07889,F0091,fashion,272.77,2024-12-21,12,0,0,1.657,fashion_shopper
I0000513,U00412,F0022,fashion,205.11,2023-12-30,12,1,0,1.494,hybrid
I0000514,U07256,F0451,fashion,154.71,2024-12-20,12,0,0,1.753,fashion_shopper
I0000515,U05868,F0201,fashion,24.96,2023-12-02,12,1,1,1.109,hybrid
I0000516,U09975,F0453,fashion,220.9,2024-01-29,1,0,0,1.729,fashion_shopper
I0000517,U05377,F0256,fashion,64.16,2024-04-01,4,0,0,0.818,fashion_shopper
I0000518,U09919,F0275,fashion,268.46,2024-04-18,4,0,0,1.002,fashion_shopper
I0000519,U05727,F0326,fashion,146.55,2024-11-11,11,1,0,1.848,fashion_shopper
I0000520,U01427,F0234,fashion,149.57,2024-04-18,4,0,0,1.112,hybrid
I0000521,U03510,F0408,fashion,25.64,2023-04-01,4,0,0,1.036,fashion_shopper
I0000522,U01637,F0012,fashion,50.35,2023-03-26,3,0,0,0.847,fashion_shopper
I0000523,U04576,F0252,fashion,188.15,2024-06-29,6,0,0,2.152,fashion_shopper
I0000524,U08371,F0200,fashion,107.74,2023-07-03,7,1,0,2.193,fashion_shopper
I0000525,U03396,E0038,electronics,1415.56,2024-02-01,2,1,0,1.002,hybrid
I0000526,U04677,E0072,electronics,529.29,2023-01-31,1,0,0,1.289,hybrid
I0000527,U05525,F0412,fashion,276.88,2024-04-09,4,0,0,1.082,fashion_shopper
I0000528,U07122,E0037,electronics,1425.1,2024-09-02,9,0,0,1.864,electronics_buyer
I0000529,U01642,E0280,electronics,506.0,2024-10-21,10,0,0,0.953,electronics_buyer
I0000530,U01294,E0143,electronics,559.15,2023-10-02,10,0,0,1.183,hybrid
I0000531,U09774,E0117,electronics,991.03,2024-10-13,10,0,0,0.946,electronics_buyer
I0000532,U03536,F0261,fashion,299.54,2024-02-29,2,0,0,0.798,fashion_shopper
I0000533,U07787,E0180,electronics,1352.36,2024-07-17,7,0,0,0.813,hybrid
I0000534,U08555,E0005,electronics,298.85,2024-10-30,10,1,0,0.983,electronics_buyer
I0000535,U02116,F0077,fashion,87.79,2024-04-01,4,1,1,1.093,fashion_shopper
I0000536,U02561,E0195,electronics,868.01,2023-02-15,2,0,0,0.581,electronics_buyer
I0000537,U06039,E0103,electronics,1230.77,2023-03-12,3,0,0,1.038,hybrid
I0000538,U07400,F0270,fashion,191.02,2023-02-15,2,0,0,0.856,fashion_shopper
I0000539,U07868,F0099,fashion,212.34,2023-09-17,9,0,0,0.856,fashion_shopper
I0000540,U06265,E0263,electronics,60.78,2023-02-18,2,0,0,0.96,electronics_buyer
I0000541,U02542,F0357,fashion,268.05,2023-12-26,12,0,0,1.371,hybrid
I0000542,U06720,E0045,electronics,492.44,2024-11-01,11,0,0,2.339,electronics_buyer
I0000543,U04020,F0422,fashion,99.01,2023-07-21,7,0,0,2.157,fashion_shopper
I0000544,U00883,F0018,fashion,195.38,2023-08-12,8,0,0,2.372,fashion_shopper
I0000545,U01172,E0091,electronics,970.92,2023-09-29,9,0,0,1.884,electronics_buyer
I0000546,U09976,E0281,electronics,192.51,2023-06-13,6,0,0,0.817,electronics_buyer
I0000547,U07038,E0000,electronics,750.08,2023-05-01,5,0,0,0.584,electronics_buyer
I0000548,U05595,E0141,electronics,1057.85,2024-04-18,4,0,0,0.895,electronics_buyer
I0000549,U04674,F0433,fashion,181.41,2024-06-27,6,0,0,1.938,fashion_shopper
I0000550,U07738,E0044,electronics,568.12,2023-01-28,1,0,0,0.654,electronics_buyer
I0000551,U08304,F0143,fashion,230.98,2023-07-20,7,0,0,2.247,fashion_shopper
I0000552,U06688,E0145,electronics,1219.12,2023-08-27,8,0,0,1.842,electronics_buyer
I0000553,U06542,E0188,electronics,1441.6,2024-11-04,11,0,0,0.973,hybrid
I0000554,U08983,E0050,electronics,90.3,2024-08-16,8,0,0,1.64,electronics_buyer
I0000555,U01315,E0200,electronics,693.39,2023-12-13,12,0,0,2.791,electronics_buyer
I0000556,U03233,F0234,fashion,149.57,2023-09-26,9,0,0,0.93,fashion_shopper
I0000557,U00050,E0208,electronics,696.53,2024-01-11,1,0,0,1.484,hybrid
I0000558,U00143,F0041,fashion,19.56,2023-02-19,2,0,0,0.896,fashion_shopper
I0000559,U03687,F0192,fashion,189.0,2023-09-10,9,0,0,0.982,fashion_shopper
I0000560,U05801,F0364,fashion,93.22,2023-04-30,4,0,0,1.13,fashion_shopper
I0000561,U05252,E0102,electronics,756.29,2023-11-26,11,0,0,2.607,electronics_buyer
I0000562,U05618,E0128,electronics,984.02,2023-01-25,1,0,0,0.976,electronics_buyer
I0000563,U04485,E0207,electronics,1233.1,2023-07-09,7,0,0,0.645,electronics_buyer
I0000564,U07337,F0275,fashion,268.46,2023-07-14,7,0,0,1.872,fashion_shopper
I0000565,U08151,F0330,fashion,196.24,2024-11-27,11,0,0,0.968,hybrid
I0000566,U08116,E0061,electronics,324.56,2024-09-27,9,0,0,1.544,electronics_buyer
I0000567,U03730,F0145,fashion,165.47,2023-10-17,10,0,0,0.876,fashion_shopper
I0000568,U08940,E0038,electronics,1415.56,2023-02-07,2,0,0,0.64,electronics_buyer
I0000569,U09066,F0285,fashion,249.9,2023-05-01,5,0,0,0.869,fashion_shopper
I0000570,U02944,E0035,electronics,1173.89,2023-12-28,12,0,0,2.63,electronics_buyer
I0000571,U04803,F0016,fashion,248.22,2023-06-28,6,1,1,1.843,fashion_shopper
I0000572,U01208,F0232,fashion,265.52,2023-02-24,2,0,0,0.901,fashion_shopper
I0000573,U03733,E0153,electronics,834.65,2023-02-07,2,0,0,0.965,electronics_buyer
I0000574,U00213,F0176,fashion,152.65,2024-07-07,7,0,0,1.82,fashion_shopper
I0000575,U06566,E0287,electronics,1296.72,2023-06-05,6,0,0,0.941,electronics_buyer
I0000576,U01818,E0283,electronics,293.26,2023-12-03,12,0,0,2.16,electronics_buyer
I0000577,U03494,E0236,electronics,1050.16,2024-04-11,4,0,0,0.941,electronics_buyer
I0000578,U00485,F0038,fashion,248.81,2024-05-18,5,0,0,1.037,hybrid
I0000579,U07544,F0243,fashion,17.14,2024-10-24,10,0,0,0.689,fashion_shopper
I0000580,U03015,F0398,fashion,62.14,2023-02-01,2,0,0,0.63,fashion_shopper
I0000581,U03479,F0039,fashion,206.09,2024-03-02,3,0,0,0.855,fashion_shopper
I0000582,U06929,E0191,electronics,424.72,2023-10-15,10,0,0,0.632,electronics_buyer
I0000583,U06414,F0438,fashion,192.85,2024-06-15,6,0,0,1.992,fashion_shopper
I0000584,U05216,F0092,fashion,292.06,2024-10-13,10,0,0,0.785,fashion_shopper
I0000585,U04937,E0273,electronics,922.19,2023-08-04,8,0,0,1.929,electronics_buyer
